,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
939,2022-08-30,00:24:29,cc,True,0.075,136979,334,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9316649406979426,0.16740395862217566
943,2022-08-30,00:24:29,cc,True,0.075,136979,335,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9332375233058399,0.16737690468417948
947,2022-08-30,00:24:29,cc,True,0.075,136979,336,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.933284617867914,0.16736119726635532
951,2022-08-30,00:24:29,cc,True,0.075,136979,337,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9296142785090862,0.16736117232379444
955,2022-08-30,00:24:29,cc,True,0.075,136979,338,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9293558172567228,0.16734879303237313
959,2022-08-30,00:24:29,cc,True,0.075,136979,339,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9286642073941069,0.16733310266929147
963,2022-08-30,00:24:29,cc,True,0.075,136979,340,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9291353696760238,0.16731084143370864
967,2022-08-30,00:24:29,cc,True,0.075,136979,341,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.924031633574058,0.1673108407941558
971,2022-08-30,00:24:29,cc,True,0.075,136979,342,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9240327451289344,0.1672826652936573
975,2022-08-30,00:24:29,cc,True,0.075,136979,343,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9200164165858362,0.16728266518706514
979,2022-08-30,00:24:29,cc,True,0.075,136979,344,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9202985787068698,0.16728263576763436
983,2022-08-30,00:24:29,cc,True,0.075,136979,345,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9178431957549044,0.16728263523467365
987,2022-08-30,00:24:29,cc,True,0.075,136979,346,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9182421885710691,0.16726340228180245
991,2022-08-30,00:24:29,cc,True,0.075,136979,347,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9165237332879516,0.16726340153565747
995,2022-08-30,00:24:29,cc,True,0.075,136979,348,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.917144694410928,0.167263377659018
999,2022-08-30,00:24:29,cc,True,0.075,136979,349,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9189102507317171,0.1672563511051162
1003,2022-08-30,00:24:29,cc,True,0.075,136979,350,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.917888879246764,0.1672551078143894
1007,2022-08-30,00:24:29,cc,True,0.075,136979,351,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.9176144834664786,0.16725544869605471
1011,2022-08-30,00:24:29,cc,True,0.075,136979,352,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.9178980023148507,0.16724839719959206
1015,2022-08-30,00:24:29,cc,True,0.075,136979,353,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.9156393574384586,0.16724839560070995
1019,2022-08-30,00:24:29,cc,True,0.075,136979,354,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.9137112307735152,0.1672483936820514
